q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
100,3900,4.55300302353275e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50732842645089e-12,7.58650623947268e-12,7.05502728524599e-13,7.05721510648625e-12,4.57559365069072e-17,6.55182270830195e-18,3.37818590949572e-15,1.03655064148645e-14,1.39134937605272e-11,1.29226499729509e-12,1.29427848935138e-11,5.46459743963897e-15,2.24476199926834e-16,3.41374423899279e-13,3.34122430228883e-13,1.02908344621122e-16,1.21108545530662e-16,1.83862488970881e-17,5.63657498862557e-17,2.13615731566001e-15,9.61168646544565e-17,6.49962672982569e-13,2.11213225669516e-11,1.96473239186256e-12,1.96477419227383e-11,1.46211291147801e-15,6.11716760666741e-17,1.65690309091218e-13,2.43043964079744e-13,3.78677433051506e-13,3.51065693676197e-14,3.5225807725708e-13,1.56277897141352e-15,7.44617203366778e-18,1.58665374160906e-13,7.44749688066404e-14,2.89395136212068e-16,1.4678017052431e-16,1.83117030493533e-14,2.68602141403021e-14,1.59172316882508e-16,1.86645344037173e-18
100,3960,4.71535974880844e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62628075894825e-12,7.42111199929603e-12,6.90126540364417e-13,6.9033599993452e-12,4.43368118014496e-17,6.43051722164877e-18,3.26832201108905e-15,1.00341251067254e-14,1.40788880007039e-11,1.3076838950133e-12,1.30966400006548e-11,5.46470446881452e-15,2.28374321254294e-16,3.41510141001981e-13,3.3448357798224e-13,1.01075931266434e-16,1.19076900601715e-16,1.72308386505623e-17,5.28554637908848e-17,2.0939842337693e-15,9.55803885178265e-17,6.49993888566306e-13,2.11213055266262e-11,1.9647308049956e-12,1.96477260712728e-11,1.46210950590219e-15,6.11693419924944e-17,1.65687287063622e-13,2.43042550164586e-13,3.78694473376942e-13,3.51081496642306e-14,3.52273928722602e-13,1.56284913470125e-15,7.44627907292337e-18,1.58670727584265e-13,7.44784877263514e-14,2.89393859594385e-16,1.46781505834142e-16,1.83113553679101e-14,2.68600330549484e-14,1.59178880261551e-16,1.86646040462905e-18
100,4020,4.88260086861712e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74876368083171e-12,7.25812868697344e-12,6.74974296274843e-13,6.75174761578929e-12,4.29664430086802e-17,6.31049102005188e-18,3.16242395842675e-15,9.71434988427297e-15,1.42418713130265e-11,1.32287846973546e-12,1.32482523842107e-11,5.46478244861624e-15,2.32247916784797e-16,3.41641397643317e-13,3.34832604189775e-13,9.92584580460963e-17,1.17053837271987e-16,1.61517771192687e-17,4.95742240893904e-17,2.05223436110666e-15,9.49996285952383e-17,6.50026043651626e-13,2.11212879734477e-11,1.96472917037089e-12,1.96477097427345e-11,1.46210596355792e-15,6.11670440187517e-17,1.65684100160595e-13,2.43040943719038e-13,3.78712026555584e-13,3.51097775224331e-14,3.52290257260873e-13,1.56292136836816e-15,7.44640071091379e-18,1.58675982901314e-13,7.44819462077492e-14,2.89392588359275e-16,1.46782826515696e-16,1.83109863517608e-14,2.68598247695956e-14,1.59185635433125e-16,1.8664717678361e-18
100,4080,5.05486508333377e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87485179609013e-12,7.09761099120198e-12,6.60051088691192e-13,6.60242882902514e-12,4.16431169468223e-17,6.19178179501988e-18,3.06034728213021e-15,9.40578192882657e-15,1.4402389008798e-11,1.3378436061967e-12,1.33975711709749e-11,5.46483246907356e-15,2.3609470534242e-16,3.41768376542879e-13,3.35169946983213e-13,9.74567459740244e-17,1.15040770603121e-16,1.51438435559101e-17,4.65066433825753e-17,2.01092880024122e-15,9.43763118684965e-17,6.50059165413921e-13,2.11212698921333e-11,1.96472748656496e-12,1.96476929229073e-11,1.46210228661154e-15,6.11647679169977e-17,1.65680754123152e-13,2.43039160654383e-13,3.78730107869797e-13,3.51114543592308e-14,3.52307077088049e-13,1.56299574049919e-15,7.44653573747867e-18,1.58681174489681e-13,7.44853664569242e-14,2.89391316282538e-16,1.46784140098857e-16,1.83105969496852e-14,2.68595916446825e-14,1.59192589245715e-16,1.86648705780117e-18
100,4140,5.23229134579995e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00461628335921e-12,6.9396123126989e-12,6.45361890469568e-13,6.45545331413855e-12,4.03652140996274e-17,6.07442875091866e-18,2.96195503792769e-15,9.108042227451e-15,1.45603876873011e-11,1.35257430888118e-12,1.35445466858615e-11,5.46485559421537e-15,2.3991239372107e-16,3.41891246285988e-13,3.35496017654424e-13,9.56716298516544e-17,1.13039115482574e-16,1.42022072487506e-17,4.3638459924378e-17,1.97008841002506e-15,9.3712239224144e-17,6.50093281158195e-13,2.11212512672573e-11,1.96472575214119e-12,1.96476755974412e-11,1.46209847613819e-15,6.11625012701763e-17,1.65677253382831e-13,2.43037214252826e-13,3.78748732745818e-13,3.51131816050037e-14,3.52324402554115e-13,1.5630723182974e-15,7.44668313910286e-18,1.58686332314867e-13,7.44887678442259e-14,2.89390037889014e-16,1.46785453173894e-16,1.83101879098894e-14,2.68593356477166e-14,1.59199748456358e-16,1.86650587474821e-18
100,4200,5.41501836351734e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13812433307539e-12,6.78418446470083e-12,6.30911527023792e-13,6.31086926948919e-12,3.91312006372698e-17,5.95847229674595e-18,2.86711719134478e-15,8.82076995037701e-15,1.47158155352991e-11,1.36706572995603e-12,1.36891307305109e-11,5.46485286936954e-15,2.43698684351312e-16,3.4201016285411e-13,3.35811203234461e-13,9.39039545417016e-17,1.11050283060555e-16,1.33223935063105e-17,4.09564412656376e-17,1.92973373831426e-15,9.30092818577678e-17,6.50128418227991e-13,2.11212320832944e-11,1.96472396565354e-12,1.96476577518941e-11,1.46209453230726e-15,6.11602332128902e-17,1.65673601254441e-13,2.43035115549484e-13,3.78767916708864e-13,3.51149606993341e-14,3.52342248101134e-13,1.56315116809945e-15,7.44684207006766e-18,1.58691482562193e-13,7.44921673121204e-14,2.89388748343454e-16,1.46786771527949e-16,1.830975980959e-14,2.68590584108663e-14,1.59207119743437e-16,1.86652788081809e-18
100,4260,5.60318405991226e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27543857090327e-12,6.63137736373826e-12,6.16704647556333e-13,6.1687231290589e-12,3.79396210115235e-17,5.84395372683184e-18,2.77571004774539e-15,8.54362094157698e-15,1.48686226362616e-11,1.3813131981175e-12,1.38312768709412e-11,5.46482532785902e-15,2.47451283733108e-16,3.42125270986248e-13,3.36115868832671e-13,9.21545709408117e-17,1.09075676738203e-16,1.25002530625399e-17,3.84482974358566e-17,1.88988494916125e-15,9.22693769996518e-17,6.50164603906313e-13,2.11212123246694e-11,1.9647221256516e-12,1.96476393717779e-11,1.46209045453563e-15,6.11579542102105e-17,1.65669800103164e-13,2.4303287366044e-13,3.78787675333788e-13,3.51167930864199e-14,3.52360628217341e-13,1.56323235533284e-15,7.44701182764888e-18,1.58696648175307e-13,7.4495579722742e-14,2.89387443357731e-16,1.46788100261236e-16,1.83093130804476e-14,2.68587612802028e-14,1.59214709712474e-16,1.86655279106478e-18
100,4320,5.79692499600362e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41661647362046e-12,6.48123871368231e-12,6.02745695661923e-13,6.02905926854174e-12,3.67890910838317e-17,5.73091489119882e-18,2.68761572457425e-15,8.27626631560698e-15,1.50187612863176e-11,1.39531224806999e-12,1.39709407314583e-11,5.46477399705024e-15,2.51167911574318e-16,3.42236705392677e-13,3.36410359761436e-13,9.04243316728509e-17,1.07116687739167e-16,1.1731934527266e-17,3.61026026354599e-17,1.85056174514088e-15,9.14945229446053e-17,6.50201865308705e-13,2.11211919758119e-11,1.96472023068517e-12,1.96476204426083e-11,1.46208624161469e-15,6.11556558695331e-17,1.6566585148986e-13,2.43030496064754e-13,3.78808024191214e-13,3.51186802100726e-14,3.52379557387042e-13,1.56331594442241e-15,7.44719183077162e-18,1.58701849314547e-13,7.44990181537129e-14,2.89386119112059e-16,1.46789443885841e-16,1.83088480304879e-14,2.68584453578472e-14,1.5922252489582e-16,1.86658036572931e-18
100,4380,5.99637575457555e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56170978447031e-12,6.33381368650513e-12,5.89038879623894e-13,5.89191970837692e-12,3.56782917517258e-17,5.61939785693609e-18,2.60272166312447e-15,8.01839115497759e-15,1.51661863134947e-11,1.40905865031712e-12,1.41080802916231e-11,5.46469990370649e-15,2.54846310557173e-16,3.42344591839274e-13,3.36695003468245e-13,8.87140865323917e-17,1.05174690305826e-16,1.10138595519612e-17,3.39087245327807e-17,1.81178328559995e-15,9.06867733812326e-17,6.50240229268729e-13,2.1121171021214e-11,1.96471827931007e-12,1.9647600949959e-11,1.46208189181608e-15,6.1153330780782e-17,1.65661756297849e-13,2.43027988847216e-13,3.78828978789235e-13,3.51206235083033e-14,3.52399050036364e-13,1.56340199865243e-15,7.44738160161767e-18,1.58707103746565e-13,7.45024941495729e-14,2.89384772188273e-16,1.46790806409579e-16,1.83083648630503e-14,2.68581115380859e-14,1.59230571747019e-16,1.86661040360574e-18
100,4440,6.2016682897756e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71076393573697e-12,6.18914460360291e-12,5.75588142761212e-13,5.75734381730508e-12,3.4605963044991e-17,5.50944456254424e-18,2.52092017756189e-15,7.76969330330752e-15,1.53108553963969e-11,1.42254844090601e-12,1.42426561826949e-11,5.46460407859793e-15,2.58484256636993e-16,3.42449048117934e-13,3.36970111293388e-13,8.70246777158725e-17,1.03251036570625e-16,1.03427004199758e-17,3.1856760365377e-17,1.77356810174617e-15,8.98482310296249e-17,6.50279722216295e-13,2.11211494454924e-11,1.96471627009363e-12,1.96475808795204e-11,1.46207740298025e-15,6.11509723809238e-17,1.65657514843956e-13,2.43025356907583e-13,3.7885055451073e-13,3.51226244075058e-14,3.52419120474964e-13,1.56349057998996e-15,7.44758074975594e-18,1.58712427174967e-13,7.45060179351178e-14,2.89383399513458e-16,1.46792191407018e-16,1.83078636932231e-14,2.68577605383639e-14,1.5923885663049e-16,1.86664273634051e-18
100,4500,6.41293124591387e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86381748692275e-12,6.04727062188331e-12,5.62397134217033e-13,5.62536802035663e-12,3.35708986680344e-17,5.40109646777424e-18,2.44210803928405e-15,7.52988225034824e-15,1.54527293781165e-11,1.43577795073274e-12,1.43746319796434e-11,5.46448756032184e-15,2.62079569759843e-16,3.42550184916277e-13,3.37235980068742e-13,8.53569348856811e-17,1.01347051162234e-16,9.71535980422849e-18,2.99374791366464e-17,1.73593400961399e-15,8.89810406112286e-17,6.50320370049405e-13,2.11211272334566e-11,1.96471420162123e-12,1.96475602171615e-11,1.462072772591e-15,6.11485748393397e-17,1.65653126976176e-13,2.43022604141253e-13,3.78872766546551e-13,3.51246843162558e-14,3.52439782833867e-13,1.56358174887468e-15,7.44778895842931e-18,1.58717833520365e-13,7.45095985960506e-14,2.89381998312476e-16,1.46793602079495e-16,1.83073445621543e-14,2.68573929259237e-14,1.59247385807124e-16,1.86667722352947e-18
100,4560,6.63028925010784e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02090158737777e-12,5.90822742909767e-12,5.4946918060554e-13,5.49602551543975e-12,3.25719409691103e-17,5.294394202002e-18,2.36618609497716e-15,7.29867810564304e-15,1.55917725709021e-11,1.44874383399121e-12,1.45039744845603e-11,5.46435139829065e-15,2.65630124869363e-16,3.42648106597824e-13,3.37492893570632e-13,8.37116701197789e-17,9.94640256149497e-17,9.1289524646796e-18,2.81422692780345e-17,1.69889802205689e-15,8.80873811901307e-17,6.50362198000099e-13,2.11211043701784e-11,1.9647120725026e-12,1.96475389489956e-11,1.46206799783889e-15,6.11461329610838e-17,1.65648592159988e-13,2.43019733595558e-13,3.78895629824829e-13,3.51268046187524e-14,3.52461050999706e-13,1.56367556398007e-15,7.44800597268638e-18,1.58723335157034e-13,7.45132442315828e-14,2.89380566068156e-16,1.46795041305668e-16,1.83068074495667e-14,2.68570091407479e-14,1.59256165416272e-16,1.86671374849686e-18
100,4620,6.85386218427711e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1820394725098e-12,5.77204695308424e-12,5.36807258951146e-13,5.36934600286913e-12,3.16079763204174e-17,5.18937721463114e-18,2.29305891696047e-15,7.07581065809994e-15,1.57279530469156e-11,1.4614430953299e-12,1.4630653997131e-11,5.46419665485301e-15,2.69133863058143e-16,3.42742911902137e-13,3.37741123837749e-13,8.20896728061308e-17,9.76032126577387e-17,8.58078868339335e-18,2.64630912161304e-17,1.66247626101119e-15,8.71694579408109e-17,6.50405230495487e-13,2.11210808410665e-11,1.9647098813789e-12,1.96475170614496e-11,1.46206307567554e-15,6.11436421054759e-17,1.65643909554982e-13,2.4301674760526e-13,3.78919158936788e-13,3.51289866679363e-14,3.52482938545715e-13,1.56377208195048e-15,7.44823158909236e-18,1.5872894311237e-13,7.45169620829784e-14,2.89379100488051e-16,1.46796511683938e-16,1.83062522847528e-14,2.68566095153586e-14,1.59265201454619e-16,1.86675221465763e-18
100,4680,7.08376444281806e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34724600275809e-12,5.63875708966601e-12,5.24413971361368e-13,5.2453554322475e-12,3.0677930895613e-17,5.08608343138326e-18,2.22263448457645e-15,6.86101851911631e-15,1.58612429103339e-11,1.47387311527386e-12,1.47546445677526e-11,5.46402440652333e-15,2.7258880270685e-16,3.42834694572961e-13,3.37980932363427e-13,8.04917045468249e-17,9.57658204660256e-17,8.06835925717243e-18,2.48924343441004e-17,1.62668387135351e-15,8.62294934130564e-17,6.50449491014996e-13,2.11210566319437e-11,1.96470762692989e-12,1.96474945413355e-11,1.46205800286086e-15,6.11410981178327e-17,1.65639078083228e-13,2.43013647910283e-13,3.78943368059549e-13,3.51312317783282e-14,3.5250545865991e-13,1.56387135711881e-15,7.44846564679455e-18,1.5873466723447e-13,7.45207586414676e-14,2.89377599476857e-16,1.4679801556791e-16,1.83056789562865e-14,2.68561942919486e-14,1.59274499752373e-16,1.86679254237862e-18
100,4740,7.32010418304872e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5165272543229e-12,5.50838145389943e-12,5.12291521870356e-13,5.12407577106928e-12,2.97807668330299e-17,4.98454892060067e-18,2.15482389549838e-15,6.65404834709901e-15,1.59916185461005e-11,1.48603167347353e-12,1.48759242289308e-11,5.46383574430795e-15,2.75993050445113e-16,3.42923543921224e-13,3.38212571170205e-13,7.89184941410854e-17,9.39530069645368e-17,7.58932188709592e-18,2.34232779494734e-17,1.5915349377225e-15,8.52697183796878e-17,6.50495001945048e-13,2.11210317291268e-11,1.96470530788126e-12,1.96474713759245e-11,1.46205277600443e-15,6.11384972724396e-17,1.65634096490576e-13,2.43010435758271e-13,3.78968270876453e-13,3.5133541218641e-14,3.52528624070983e-13,1.56397344120927e-15,7.44870801975121e-18,1.58740516332437e-13,7.45246397384942e-14,2.89376061113683e-16,1.46799555095867e-16,1.83050873206439e-14,2.68557636372426e-14,1.592840659472e-16,1.86683466626695e-18
100,4800,7.56298257618361e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68988017018613e-12,5.38093915919349e-12,5.0044169587354e-13,5.00552479924978e-12,2.89154787738544e-17,4.88480757383818e-18,2.08954110588918e-15,6.45465415128354e-15,1.61190608408064e-11,1.49791696935839e-12,1.49944752007503e-11,5.46363177313227e-15,2.7934481176297e-16,3.4300954532869e-13,3.38436283773623e-13,7.73707327190774e-17,9.21658742727603e-17,7.14148882122888e-18,2.20490556963918e-17,1.55704240569655e-15,8.42923623664597e-17,6.50541784432572e-13,2.11210061195078e-11,1.9647029230123e-12,1.96474475530229e-11,1.46204739160258e-15,6.11358362251281e-17,1.65628963401846e-13,2.43007111994149e-13,3.78993880495601e-13,3.51359162042219e-14,3.52552446972516e-13,1.56407838302985e-15,7.44895860996248e-18,1.58746498293373e-13,7.452861062085e-14,2.89374483633487e-16,1.46801132215116e-16,1.83044772098977e-14,2.68553176554288e-14,1.59293905456322e-16,1.86687853282465e-18
100,4860,7.81249306714523e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86729227923266e-12,5.25644462850223e-12,4.88865842544615e-13,4.88971593349048e-12,2.80810907647974e-17,4.78689080504459e-18,2.02670269835975e-15,6.26259667268112e-15,1.62435553714977e-11,1.5095276398027e-12,1.51102840665096e-11,5.46341361038957e-15,2.82642401100672e-16,3.43092780697314e-13,3.38652306041378e-13,7.58490690993299e-17,9.04054633856539e-17,6.72281562164689e-18,2.0763623301008e-17,1.52321800870415e-15,8.32996439753986e-17,6.50589858238865e-13,2.11209797906359e-11,1.96470047116357e-12,1.96474230610492e-11,1.46204184607171e-15,6.11331119740361e-17,1.65623677370734e-13,2.43003677138539e-13,3.79020209367305e-13,3.51383578893997e-14,3.52576938946194e-13,1.56418622815913e-15,7.44921734156723e-18,1.58752620179512e-13,7.45326760129086e-14,2.89372865412067e-16,1.46802748701955e-16,1.830384843862e-14,2.68548563994456e-14,1.59304023447211e-16,1.86692409841741e-18
100,4920,8.06872065191866e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04874149029222e-12,5.13490744134459e-12,4.77564860584173e-13,4.77665808497175e-12,2.72766535144185e-17,4.69082727252693e-18,1.96622767664751e-15,6.07764283978832e-15,1.63650925586553e-11,1.5208627734527e-12,1.52233419150283e-11,5.46318238365205e-15,2.85884251248392e-16,3.43173328848611e-13,3.3886086695348e-13,7.43541054415125e-17,8.86727491809036e-17,6.33139094004569e-18,1.95612290745945e-17,1.49007220199374e-15,8.22937611223898e-17,6.50639241595417e-13,2.11209527308021e-11,1.96469795124458e-12,1.96473978891106e-11,1.46203613577901e-15,6.11303218273225e-17,1.65618236925069e-13,2.43000131456596e-13,3.79047269201293e-13,3.51408673598056e-14,3.5260211088479e-13,1.56429701863216e-15,7.44948415569056e-18,1.58758888308459e-13,7.45368401678771e-14,2.8937120495411e-16,1.468044061779e-16,1.83032008101051e-14,2.68543798808653e-14,1.59314424807293e-16,1.86697132751362e-18
100,4980,8.33174118138305e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23419596668655e-12,5.01633221982794e-12,4.6653918759571e-13,4.66635555332836e-12,2.65012419913488e-17,4.5966426276476e-18,1.9080372858737e-15,5.89956529639999e-15,1.64836677801719e-11,1.53192192141807e-12,1.53336444466717e-11,5.46293922760303e-15,2.89068921895923e-16,3.43251265876884e-13,3.39062189268722e-13,7.28863932631824e-17,8.69686358401916e-17,5.96542719784463e-18,1.84364870408367e-17,1.45761410490175e-15,8.12768813165573e-17,6.5068995106338e-13,2.11209249291188e-11,1.96469536224149e-12,1.96473720270797e-11,1.46203025707108e-15,6.11274633767634e-17,1.65612640607939e-13,2.42996475018536e-13,3.79075070884526e-13,3.51434456247529e-14,3.52627972915704e-13,1.56441079262993e-15,7.44975900594662e-18,1.58765308319136e-13,7.45411069097335e-14,2.8936950088381e-16,1.46806106122727e-16,1.83025341220009e-14,2.68538880785806e-14,1.59325114113106e-16,1.86702019115615e-18
100,5040,8.60162070059435e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42361408541944e-12,4.90071855616178e-12,4.55788793320542e-13,4.5588079592203e-12,2.57539533512839e-17,4.50435929383157e-18,1.85205485714742e-15,5.72814199849373e-15,1.65992814438381e-11,1.54270510409481e-12,1.54411920407798e-11,5.46268528026872e-15,2.92195107185802e-16,3.43326665459703e-13,3.39256490102635e-13,7.14464298839256e-17,8.5293952765554e-17,5.62325207707016e-18,1.73843523623353e-17,1.42585145253346e-15,8.02511321125038e-17,6.50742001398418e-13,2.11208963756028e-11,1.9646927032245e-12,1.96473454656694e-11,1.46202420630079e-15,6.11245344762932e-17,1.65606887015109e-13,2.42992707753028e-13,3.7910362440055e-13,3.51460936097594e-14,3.5265453432596e-13,1.56452758417756e-15,7.45004185451388e-18,1.58771885225695e-13,7.45454796673035e-14,2.89367751937675e-16,1.46807849884827e-16,1.83018481714251e-14,2.68533809464572e-14,1.59336095599361e-16,1.86707066563545e-18
100,5100,8.87841483232706e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61694448352826e-12,4.78806098336621e-12,4.45313176890434e-13,4.45401021708489e-12,2.50339051779288e-17,4.41399627896791e-18,1.79820567517612e-15,5.56315587673092e-15,1.67119390166336e-11,1.55321281395988e-12,1.55459897829151e-11,5.46242167864538e-15,2.95261642141162e-16,3.43399599128792e-13,3.39443981422108e-13,7.0034655353187e-17,8.36494510631571e-17,5.3033007376173e-18,1.6400098837048e-17,1.39479055781204e-15,7.92185918665356e-17,6.50795405422657e-13,2.11208670612518e-11,1.96468997335535e-12,1.96473181965059e-11,1.46201797985291e-15,6.11215332246739e-17,1.65600974829032e-13,2.42988829494274e-13,3.79132938751342e-13,3.51488121493009e-14,3.52681803489487e-13,1.56464742285514e-15,7.45033266871623e-18,1.58778623461376e-13,7.45499615017493e-14,2.89365956959167e-16,1.46809638689299e-16,1.83011427596197e-14,2.68528584201026e-14,1.59347373128317e-16,1.8671227313371e-18
100,5160,9.16216821331504e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81412619238186e-12,4.67834899003056e-12,4.35111368177785e-13,4.35195254886566e-12,2.43402340211628e-17,4.32556902369201e-18,1.74641686742265e-15,5.40439456066947e-15,1.68216510099693e-11,1.56344601425662e-12,1.56480474511343e-11,5.46214955383328e-15,2.98267507861464e-16,3.43470136504195e-13,3.39624870461967e-13,6.8651449909175e-17,8.20358006558469e-17,5.00410868489048e-18,1.54792982487212e-17,1.36443628466227e-15,7.81812809244406e-17,6.50850173905421e-13,2.11208369781206e-11,1.9646871718941e-12,1.96472902121976e-11,1.4620115741689e-15,6.11184579515792e-17,1.65594902849702e-13,2.42984840023588e-13,3.79163021882617e-13,3.51516019798863e-14,3.52709787797649e-13,1.56477033352635e-15,7.4506314180525e-18,1.58785526914017e-13,7.45545551285794e-14,2.89364114894857e-16,1.46811473644154e-16,1.83004176961939e-14,2.68523204228631e-14,1.59358950159956e-16,1.86717637174124e-18
100,5220,9.45291399105371e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01508885891832e-12,4.57156707909132e-12,4.25181933240771e-13,4.25262053868962e-12,2.36720942137209e-17,4.2390892873541e-18,1.69661731322944e-15,5.25165016033789e-15,1.69284329209086e-11,1.57340613357298e-12,1.57473794613104e-11,5.46187002580105e-15,3.012118354044e-16,3.43538345494483e-13,3.39799360068951e-13,6.72971320058595e-17,8.04535880730647e-17,4.72430521945653e-18,1.46178013766269e-17,1.33479203288112e-15,7.71411533613025e-17,6.50906315454376e-13,2.11208061193895e-11,1.96468429820567e-12,1.96472615064015e-11,1.46200498577069e-15,6.11153072064643e-17,1.65588670022526e-13,2.42980739106094e-13,3.79193880613533e-13,3.51544637335414e-14,3.52738493593849e-13,1.56489633608866e-15,7.45093807162612e-18,1.58792598954743e-13,7.4559262935152e-14,2.89362224791821e-16,1.46813355744964e-16,1.82996728029845e-14,2.68517668711504e-14,1.59370829723367e-16,1.86723157255502e-18
100,5280,9.75067338825698e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21975305103412e-12,4.46769486970691e-12,4.15522983777911e-13,4.15599522763436e-12,2.3028656945758e-17,4.15456507273983e-18,1.64873757121811e-15,5.10471910040322e-15,1.7032305130293e-11,1.58309505639768e-12,1.58440047723657e-11,5.46158419791353e-15,3.04093908299888e-16,3.43604292465679e-13,3.39967648978765e-13,6.59719569335785e-17,7.89033149525085e-17,4.46260740730908e-18,1.3811720489452e-17,1.30585973501534e-15,7.61000893833346e-17,6.5096383641857e-13,2.11207744794312e-11,1.96468135176601e-12,1.96472320738821e-11,1.46199821128402e-15,6.11120797496742e-17,1.65582275463322e-13,2.42976526523064e-13,3.79225520571745e-13,3.51573979317882e-14,3.52767926113117e-13,1.56502544524927e-15,7.45125259593441e-18,1.58799842461143e-13,7.45640869945311e-14,2.89360285796027e-16,1.46815285878262e-16,1.82989079175657e-14,2.68511976791763e-14,1.5938301438977e-16,1.86728832096169e-18
100,5340,1.00554553411166e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42803064262706e-12,4.36670724044223e-12,4.06132190426058e-13,4.06205324692305e-12,2.24091095749158e-17,4.07200058983842e-18,1.60270982317657e-15,4.9634020018037e-15,1.71332927595577e-11,1.59251510982012e-12,1.5937946753077e-11,5.46129315135985e-15,3.06913163671025e-16,3.43668042381464e-13,3.4012993203208e-13,6.46761160465619e-17,7.7385397272839e-17,4.21781451573118e-18,1.30574131661761e-17,1.27763986532432e-15,7.50598884882343e-17,6.51022740804717e-13,2.1120742053869e-11,1.9646783321675e-12,1.96472019105679e-11,1.46199124746101e-15,6.110877454531e-17,1.65575718480568e-13,2.42972202100307e-13,3.79257946134669e-13,3.51604049801991e-14,3.52798089427467e-13,1.56515767033011e-15,7.45157495298321e-18,1.58807259836082e-13,7.4569029076437e-14,2.89358297151502e-16,1.46817264823921e-16,1.8298122896422e-14,2.68506127631634e-14,1.5939550624759e-16,1.86734660497298e-18
